ID Empleado,Función,Departamento,Región,Educación,Género,Jornada,Modalidad,Fecha Contratación,Estatus,Fecha Baja
ADM-F-2731,Administrativa,Finanzas y Contabilidad,México,Grado,Masculino,Medio Tiempo,Remoto,13-oct-18,Activo,
ADM-F-2736,Administrativa,Finanzas y Contabilidad,México,Grado,Masculino,Tiempo Completo,Presencial,15-oct-18,Activo,
ADM-F-2742,Administrativa,Finanzas y Contabilidad,México,Grado,Femenino,Medio Tiempo,Presencial,24-oct-18,Inactivo,30-abr-20
ADM-F-2743,Administrativa,Finanzas y Contabilidad,México,Grado,Femenino,Parcial,Presencial,27-oct-18,Activo,
ADM-F-2744,Administrativa,Finanzas y Contabilidad,México,Grado,Masculino,Tiempo Completo,Presencial,28-oct-18,Inactivo,6-ago-19
ADM-F-2746,Administrativa,Finanzas y Contabilidad,México,Grado,Femenino,Parcial,Presencial,31-oct-18,Inactivo,24-feb-20
ADM-F-2761,Administrativa,Finanzas y Contabilidad,México,Grado,Femenino,Parcial,Remoto,10-nov-18,Activo,
ADM-F-2773,Administrativa,Finanzas y Contabilidad,México,Posgrado,Femenino,Medio Tiempo,Remoto,20-nov-18,Activo,
ADM-F-2786,Administrativa,Finanzas y Contabilidad,México,Posgrado,Masculino,Medio Tiempo,Presencial,27-nov-18,Inactivo,17-feb-20
ADM-F-2797,Administrativa,Finanzas y Contabilidad,México,Grado,Femenino,Parcial,Presencial,9-dic-18,Activo,
ADM-F-2809,Administrativa,Finanzas y Contabilidad,México,Grado,Femenino,Tiempo Completo,Presencial,26-dic-18,Inactivo,6-sept-20
ADM-F-2811,Administrativa,Finanzas y Contabilidad,México,Grado,Masculino,Tiempo Completo,Remoto,27-dic-18,Activo,
ADM-F-2832,Administrativa,Finanzas y Contabilidad,México,Grado,Masculino,Tiempo Completo,Presencial,18-ene-19,Inactivo,10-mar-20
ADM-F-2840,Administrativa,Finanzas y Contabilidad,México,Grado,Femenino,Parcial,Presencial,29-ene-19,Activo,
ADM-F-2862,Administrativa,Finanzas y Contabilidad,México,Grado,Masculino,Medio Tiempo,Remoto,18-feb-19,Inactivo,1-ene-20
ADM-F-2869,Administrativa,Finanzas y Contabilidad,México,Grado,Masculino,Tiempo Completo,Presencial,25-feb-19,Activo,
ADM-F-2880,Administrativa,Finanzas y Contabilidad,México,Grado,Masculino,Tiempo Completo,Presencial,5-mar-19,Inactivo,21-jun-20
ADM-F-2882,Administrativa,Finanzas y Contabilidad,México,Grado,Femenino,Tiempo Completo,Presencial,8-mar-19,Inactivo,3-nov-19
ADM-F-2891,Administrativa,Finanzas y Contabilidad,México,Grado,Masculino,Tiempo Completo,Presencial,12-mar-19,Inactivo,7-nov-20
ADM-F-2895,Administrativa,Finanzas y Contabilidad,México,Grado,Masculino,Medio Tiempo,Presencial,16-mar-19,Inactivo,10-mar-20
ADM-F-29,Administrativa,Finanzas y Contabilidad,Perú,Grado,Femenino,Medio Tiempo,Remoto,1-ene-13,Inactivo,13-ene-14
ADM-F-2900,Administrativa,Finanzas y Contabilidad,México,Grado,Masculino,Tiempo Completo,Remoto,19-mar-19,Inactivo,22-ago-20
ADM-F-2905,Administrativa,Finanzas y Contabilidad,México,Grado,Masculino,Tiempo Completo,Presencial,26-mar-19,Inactivo,29-abr-20
ADM-F-2909,Administrativa,Finanzas y Contabilidad,México,Grado,Masculino,Tiempo Completo,Presencial,1-abr-19,Inactivo,19-jul-20
ADM-F-2921,Administrativa,Finanzas y Contabilidad,México,Grado,Femenino,Medio Tiempo,Presencial,18-abr-19,Inactivo,20-feb-20
ADM-F-2928,Administrativa,Finanzas y Contabilidad,México,Grado,Masculino,Tiempo Completo,Remoto,26-abr-19,Activo,
ADM-F-2930,Administrativa,Finanzas y Contabilidad,México,Grado,Masculino,Parcial,Remoto,27-abr-19,Inactivo,2-nov-20
ADM-F-2940,Administrativa,Finanzas y Contabilidad,México,Grado,Femenino,Parcial,Presencial,11-may-19,Inactivo,6-oct-20
ADM-F-2944,Administrativa,Finanzas y Contabilidad,México,Grado,Masculino,Tiempo Completo,Presencial,13-may-19,Activo,
ADM-F-2962,Administrativa,Finanzas y Contabilidad,México,Grado,Masculino,Tiempo Completo,Presencial,2-jun-19,Inactivo,18-abr-20
ADM-F-2976,Administrativa,Finanzas y Contabilidad,México,Grado,Masculino,Medio Tiempo,Presencial,12-jun-19,Inactivo,6-jun-20
ADM-F-2991,Administrativa,Finanzas y Contabilidad,México,Grado,Masculino,Parcial,Remoto,23-jun-19,Inactivo,24-feb-20
ADM-F-2992,Administrativa,Finanzas y Contabilidad,México,Grado,Masculino,Medio Tiempo,Remoto,23-jun-19,Inactivo,1-jul-20
ADM-F-2994,Administrativa,Finanzas y Contabilidad,México,Posgrado,Masculino,Medio Tiempo,Presencial,24-jun-19,Inactivo,6-nov-20
ADM-F-3020,Administrativa,Finanzas y Contabilidad,México,Grado,Femenino,Tiempo Completo,Presencial,23-jul-19,Activo,
ADM-F-3022,Administrativa,Finanzas y Contabilidad,México,Posgrado,Masculino,Parcial,Presencial,26-jul-19,Inactivo,22-may-20
ADM-F-3028,Administrativa,Finanzas y Contabilidad,México,Grado,Femenino,Medio Tiempo,Remoto,4-ago-19,Activo,
ADM-F-3038,Administrativa,Finanzas y Contabilidad,México,Grado,Masculino,Medio Tiempo,Presencial,18-ago-19,Activo,
ADM-F-3050,Administrativa,Finanzas y Contabilidad,México,Grado,Femenino,Tiempo Completo,Remoto,25-ago-19,Activo,
ADM-F-3053,Administrativa,Finanzas y Contabilidad,México,Grado,Femenino,Tiempo Completo,Presencial,28-ago-19,Activo,
ADM-F-3078,Administrativa,Finanzas y Contabilidad,México,Grado,Masculino,Tiempo Completo,Presencial,21-sept-19,Inactivo,11-may-20
ADM-F-3084,Administrativa,Finanzas y Contabilidad,México,Grado,Masculino,Tiempo Completo,Presencial,27-sept-19,Activo,
ADM-F-3143,Administrativa,Finanzas y Contabilidad,México,Grado,Masculino,Medio Tiempo,Remoto,25-nov-19,Inactivo,1-oct-20
ADM-F-3219,Administrativa,Finanzas y Contabilidad,México,Grado,Femenino,Tiempo Completo,Remoto,29-ene-20,Inactivo,1-oct-20
ADM-F-3246,Administrativa,Finanzas y Contabilidad,México,Grado,Femenino,Tiempo Completo,Presencial,27-feb-20,Inactivo,5-may-20
ADM-F-3276,Administrativa,Finanzas y Contabilidad,México,Grado,Masculino,Tiempo Completo,Presencial,22-mar-20,Activo,
ADM-F-3282,Administrativa,Finanzas y Contabilidad,México,Grado,Femenino,Tiempo Completo,Presencial,27-mar-20,Activo,
ADM-F-3291,Administrativa,Finanzas y Contabilidad,México,Grado,Femenino,Tiempo Completo,Presencial,1-abr-20,Inactivo,27-ago-20
ADM-F-33,Administrativa,Finanzas y Contabilidad,Uruguay,Grado,Femenino,Tiempo Completo,Presencial,1-ene-13,Inactivo,22-mar-14
ADM-F-3304,Administrativa,Finanzas y Contabilidad,México,Grado,Femenino,Tiempo Completo,Presencial,9-abr-20,Inactivo,10-abr-20
ADM-F-3309,Administrativa,Finanzas y Contabilidad,México,Posgrado,Masculino,Parcial,Remoto,15-abr-20,Inactivo,1-ago-20
ADM-F-3322,Administrativa,Finanzas y Contabilidad,México,Grado,Femenino,Tiempo Completo,Remoto,24-abr-20,Inactivo,8-nov-20
ADM-F-3323,Administrativa,Finanzas y Contabilidad,México,Grado,Masculino,Tiempo Completo,Remoto,25-abr-20,Inactivo,26-abr-20
ADM-F-3333,Administrativa,Finanzas y Contabilidad,México,Grado,Masculino,Tiempo Completo,Presencial,8-may-20,Activo,
ADM-F-3362,Administrativa,Finanzas y Contabilidad,México,Grado,Masculino,Tiempo Completo,Presencial,11-jun-20,Inactivo,12-jun-20
ADM-F-3380,Administrativa,Finanzas y Contabilidad,México,Grado,Femenino,Parcial,Remoto,6-jul-20,Inactivo,7-jul-20
ADM-F-3381,Administrativa,Finanzas y Contabilidad,México,Grado,Masculino,Tiempo Completo,Remoto,9-jul-20,Activo,
ADM-F-3399,Administrativa,Finanzas y Contabilidad,México,Grado,Masculino,Tiempo Completo,Remoto,23-jul-20,Inactivo,24-jul-20
ADM-F-3405,Administrativa,Finanzas y Contabilidad,Chile,Posgrado,Masculino,Parcial,Remoto,26-jul-20,Inactivo,27-jul-20
ADM-F-3410,Administrativa,Finanzas y Contabilidad,Perú,Grado,Femenino,Parcial,Remoto,31-jul-20,Activo,
ADM-F-3426,Administrativa,Finanzas y Contabilidad,México,Grado,Masculino,Tiempo Completo,Remoto,14-ago-20,Inactivo,15-ago-20
ADM-F-3427,Administrativa,Finanzas y Contabilidad,Perú,Posgrado,Femenino,Parcial,Remoto,14-ago-20,Inactivo,22-oct-20
ADM-F-3428,Administrativa,Finanzas y Contabilidad,Chile,Grado,Masculino,Parcial,Remoto,14-ago-20,Activo,
ADM-F-3438,Administrativa,Finanzas y Contabilidad,México,Grado,Femenino,Tiempo Completo,Remoto,26-ago-20,Inactivo,27-ago-20
ADM-F-3443,Administrativa,Finanzas y Contabilidad,México,Grado,Femenino,Medio Tiempo,Presencial,1-sept-20,Inactivo,2-sept-20
ADM-F-3447,Administrativa,Finanzas y Contabilidad,México,Grado,Masculino,Tiempo Completo,Remoto,5-sept-20,Inactivo,6-sept-20
ADM-F-3454,Administrativa,Finanzas y Contabilidad,México,Grado,Femenino,Tiempo Completo,Remoto,11-sept-20,Activo,
ADM-F-3482,Administrativa,Finanzas y Contabilidad,México,Grado,Masculino,Medio Tiempo,Remoto,9-oct-20,Inactivo,25-oct-20
ADM-F-3491,Administrativa,Finanzas y Contabilidad,México,Grado,Femenino,Medio Tiempo,Presencial,20-oct-20,Activo,
ADM-F-3494,Administrativa,Finanzas y Contabilidad,México,Grado,Masculino,Parcial,Remoto,22-oct-20,Inactivo,30-oct-20
ADM-F-3503,Administrativa,Finanzas y Contabilidad,México,Grado,Masculino,Tiempo Completo,Remoto,6-nov-20,Activo,
ADM-F-3506,Administrativa,Finanzas y Contabilidad,México,Grado,Femenino,Medio Tiempo,Remoto,9-nov-20,Inactivo,20-nov-20
ADM-F-3507,Administrativa,Finanzas y Contabilidad,México,Grado,Masculino,Tiempo Completo,Remoto,9-nov-20,Activo,
ADM-F-3508,Administrativa,Finanzas y Contabilidad,México,Grado,Femenino,Medio Tiempo,Remoto,9-nov-20,Activo,
ADM-F-3513,Administrativa,Finanzas y Contabilidad,México,Grado,Masculino,Medio Tiempo,Presencial,16-nov-20,Activo,
ADM-F-3515,Administrativa,Finanzas y Contabilidad,México,Grado,Masculino,Tiempo Completo,Remoto,17-nov-20,Activo,
ADM-F-444,Administrativa,Finanzas y Contabilidad,México,Grado,Femenino,Tiempo Completo,Presencial,10-ene-13,Inactivo,23-jun-13
ADM-F-445,Administrativa,Finanzas y Contabilidad,Chile,Posgrado,Femenino,Medio Tiempo,Presencial,10-ene-13,Activo,
ADM-F-467,Administrativa,Finanzas y Contabilidad,Uruguay,Posgrado,Femenino,Tiempo Completo,Remoto,29-ene-13,Activo,
ADM-F-475,Administrativa,Finanzas y Contabilidad,Perú,Grado,Femenino,Tiempo Completo,Presencial,7-feb-13,Inactivo,21-dic-16
ADM-F-481,Administrativa,Finanzas y Contabilidad,México,Grado,Femenino,Medio Tiempo,Remoto,14-feb-13,Inactivo,11-mar-16
ADM-F-49,Administrativa,Finanzas y Contabilidad,México,Grado,Femenino,Parcial,Presencial,1-ene-13,Inactivo,25-jul-14
ADM-F-499,Administrativa,Finanzas y Contabilidad,México,Posgrado,Femenino,Tiempo Completo,Presencial,7-mar-13,Activo,
ADM-F-503,Administrativa,Finanzas y Contabilidad,México,Grado,Masculino,Parcial,Presencial,10-mar-13,Activo,
ADM-F-51,Administrativa,Finanzas y Contabilidad,Perú,Grado,Femenino,Medio Tiempo,Remoto,1-ene-13,Inactivo,9-ago-14
ADM-F-514,Administrativa,Finanzas y Contabilidad,Perú,Grado,Femenino,Tiempo Completo,Presencial,26-mar-13,Inactivo,30-ago-14
ADM-F-524,Administrativa,Finanzas y Contabilidad,México,Grado,Femenino,Tiempo Completo,Presencial,4-abr-13,Inactivo,17-jul-13
ADM-F-538,Administrativa,Finanzas y Contabilidad,México,Grado,Femenino,Tiempo Completo,Presencial,18-abr-13,Activo,
ADM-F-560,Administrativa,Finanzas y Contabilidad,México,Grado,Femenino,Tiempo Completo,Presencial,12-may-13,Activo,
ADM-F-562,Administrativa,Finanzas y Contabilidad,México,Grado,Femenino,Medio Tiempo,Presencial,14-may-13,Activo,
ADM-F-597,Administrativa,Finanzas y Contabilidad,México,Grado,Femenino,Tiempo Completo,Presencial,10-jun-13,Activo,
ADM-F-622,Administrativa,Finanzas y Contabilidad,México,Grado,Femenino,Tiempo Completo,Presencial,5-jul-13,Activo,
ADM-F-7,Administrativa,Finanzas y Contabilidad,Chile,Grado,Femenino,Tiempo Completo,Remoto,1-ene-13,Inactivo,16-jun-13
ADM-F-705,Administrativa,Finanzas y Contabilidad,México,Grado,Femenino,Tiempo Completo,Presencial,17-sept-13,Activo,
ADM-F-717,Administrativa,Finanzas y Contabilidad,México,Posgrado,Femenino,Tiempo Completo,Remoto,28-sept-13,Activo,
ADM-F-744,Administrativa,Finanzas y Contabilidad,México,Grado,Femenino,Tiempo Completo,Presencial,17-oct-13,Inactivo,9-oct-16
ADM-F-776,Administrativa,Finanzas y Contabilidad,Perú,Posgrado,Femenino,Medio Tiempo,Presencial,25-nov-13,Inactivo,25-dic-16
ADM-F-8,Administrativa,Finanzas y Contabilidad,Uruguay,Grado,Femenino,Medio Tiempo,Remoto,1-ene-13,Inactivo,18-jun-13
ADM-F-810,Administrativa,Finanzas y Contabilidad,México,Grado,Femenino,Medio Tiempo,Remoto,25-dic-13,Inactivo,3-dic-17
ADM-F-83,Administrativa,Finanzas y Contabilidad,México,Grado,Masculino,Tiempo Completo,Remoto,1-ene-13,Inactivo,28-jun-15
ADM-F-837,Administrativa,Finanzas y Contabilidad,Uruguay,Grado,Femenino,Medio Tiempo,Presencial,17-ene-14,Inactivo,17-dic-15
ADM-F-839,Administrativa,Finanzas y Contabilidad,Perú,Grado,Femenino,Medio Tiempo,Remoto,17-ene-14,Activo,
ADM-F-841,Administrativa,Finanzas y Contabilidad,Perú,Grado,Femenino,Medio Tiempo,Presencial,19-ene-14,Inactivo,6-ago-14
ADM-F-842,Administrativa,Finanzas y Contabilidad,México,Grado,Femenino,Tiempo Completo,Presencial,19-ene-14,Inactivo,20-sept-18
ADM-F-845,Administrativa,Finanzas y Contabilidad,Perú,Grado,Femenino,Medio Tiempo,Remoto,21-ene-14,Activo,
ADM-F-847,Administrativa,Finanzas y Contabilidad,Chile,Grado,Femenino,Medio Tiempo,Presencial,22-ene-14,Activo,
ADM-F-865,Administrativa,Finanzas y Contabilidad,México,Grado,Masculino,Tiempo Completo,Remoto,5-feb-14,Inactivo,1-mar-17
ADM-F-87,Administrativa,Finanzas y Contabilidad,México,Grado,Masculino,Medio Tiempo,Presencial,1-ene-13,Inactivo,12-sept-15
ADM-F-873,Administrativa,Finanzas y Contabilidad,México,Grado,Femenino,Tiempo Completo,Presencial,18-feb-14,Inactivo,3-jun-14
ADM-F-876,Administrativa,Finanzas y Contabilidad,México,Grado,Masculino,Tiempo Completo,Remoto,19-feb-14,Inactivo,8-dic-14
ADM-F-877,Administrativa,Finanzas y Contabilidad,Perú,Grado,Masculino,Medio Tiempo,Remoto,19-feb-14,Inactivo,23-may-18
ADM-F-881,Administrativa,Finanzas y Contabilidad,México,Posgrado,Femenino,Parcial,Remoto,27-feb-14,Inactivo,4-mar-20
ADM-F-883,Administrativa,Finanzas y Contabilidad,Chile,Grado,Femenino,Medio Tiempo,Presencial,28-feb-14,Inactivo,18-ene-15
ADM-F-889,Administrativa,Finanzas y Contabilidad,México,Grado,Femenino,Parcial,Presencial,4-mar-14,Inactivo,19-dic-15
ADM-F-893,Administrativa,Finanzas y Contabilidad,Chile,Grado,Femenino,Medio Tiempo,Presencial,7-mar-14,Activo,
ADM-F-921,Administrativa,Finanzas y Contabilidad,Perú,Grado,Femenino,Medio Tiempo,Remoto,30-mar-14,Inactivo,10-may-20
ADM-F-926,Administrativa,Finanzas y Contabilidad,México,Grado,Femenino,Tiempo Completo,Presencial,1-abr-14,Activo,
ADM-F-933,Administrativa,Finanzas y Contabilidad,México,Grado,Femenino,Medio Tiempo,Presencial,5-abr-14,Inactivo,27-jul-18
ADM-F-936,Administrativa,Finanzas y Contabilidad,México,Grado,Masculino,Tiempo Completo,Presencial,7-abr-14,Activo,
ADM-F-946,Administrativa,Finanzas y Contabilidad,México,Grado,Femenino,Parcial,Remoto,17-abr-14,Activo,
ADM-F-949,Administrativa,Finanzas y Contabilidad,México,Grado,Masculino,Tiempo Completo,Remoto,22-abr-14,Activo,
ADM-F-950,Administrativa,Finanzas y Contabilidad,México,Grado,Masculino,Medio Tiempo,Remoto,23-abr-14,Activo,
ADM-F-951,Administrativa,Finanzas y Contabilidad,Perú,Grado,Femenino,Medio Tiempo,Presencial,23-abr-14,Activo,
ADM-F-956,Administrativa,Finanzas y Contabilidad,México,Posgrado,Femenino,Medio Tiempo,Presencial,25-abr-14,Activo,
ADM-F-963,Administrativa,Finanzas y Contabilidad,México,Grado,Femenino,Medio Tiempo,Remoto,30-abr-14,Activo,
ADM-F-981,Administrativa,Finanzas y Contabilidad,México,Grado,Femenino,Medio Tiempo,Presencial,12-may-14,Inactivo,24-jul-19
ADM-F-983,Administrativa,Finanzas y Contabilidad,Chile,Grado,Femenino,Medio Tiempo,Presencial,16-may-14,Activo,
ADM-F-986,Administrativa,Finanzas y Contabilidad,México,Grado,Masculino,Parcial,Presencial,17-may-14,Activo,
ADM-G-100,Administrativa,Gerencia y Estrategia,Chile,Posgrado,Masculino,Medio Tiempo,Remoto,1-ene-13,Inactivo,24-dic-15
ADM-G-1011,Administrativa,Gerencia y Estrategia,México,Posgrado,Femenino,Tiempo Completo,Presencial,5-jun-14,Inactivo,2-feb-17
ADM-G-1012,Administrativa,Gerencia y Estrategia,México,Grado,Masculino,Parcial,Remoto,8-jun-14,Inactivo,14-ene-15
ADM-G-1015,Administrativa,Gerencia y Estrategia,Perú,Posgrado,Femenino,Tiempo Completo,Remoto,12-jun-14,Inactivo,27-nov-16
ADM-G-102,Administrativa,Gerencia y Estrategia,México,Posgrado,Masculino,Tiempo Completo,Presencial,1-ene-13,Inactivo,14-ene-16
ADM-G-1025,Administrativa,Gerencia y Estrategia,México,Posgrado,Femenino,Medio Tiempo,Remoto,20-jun-14,Activo,
ADM-G-1039,Administrativa,Gerencia y Estrategia,Chile,Posgrado,Masculino,Tiempo Completo,Remoto,4-jul-14,Activo,
ADM-G-1040,Administrativa,Gerencia y Estrategia,México,Posgrado,Masculino,Tiempo Completo,Presencial,4-jul-14,Activo,
ADM-G-1041,Administrativa,Gerencia y Estrategia,Uruguay,Posgrado,Femenino,Tiempo Completo,Presencial,4-jul-14,Activo,
ADM-G-1053,Administrativa,Gerencia y Estrategia,México,Posgrado,Femenino,Medio Tiempo,Remoto,23-jul-14,Inactivo,29-abr-17
ADM-G-1060,Administrativa,Gerencia y Estrategia,México,Posgrado,Masculino,Medio Tiempo,Remoto,29-jul-14,Activo,
ADM-G-1061,Administrativa,Gerencia y Estrategia,México,Posgrado,Femenino,Medio Tiempo,Presencial,29-jul-14,Activo,
ADM-G-1070,Administrativa,Gerencia y Estrategia,México,Posgrado,Femenino,Medio Tiempo,Presencial,5-ago-14,Activo,
ADM-G-1073,Administrativa,Gerencia y Estrategia,México,Posgrado,Masculino,Medio Tiempo,Remoto,6-ago-14,Inactivo,9-ene-19
ADM-G-1076,Administrativa,Gerencia y Estrategia,Perú,Posgrado,Femenino,Tiempo Completo,Presencial,8-ago-14,Inactivo,25-mar-15
ADM-G-1078,Administrativa,Gerencia y Estrategia,México,Posgrado,Masculino,Medio Tiempo,Remoto,11-ago-14,Activo,
ADM-G-1079,Administrativa,Gerencia y Estrategia,México,Posgrado,Femenino,Tiempo Completo,Remoto,13-ago-14,Inactivo,2-mar-20
ADM-G-1081,Administrativa,Gerencia y Estrategia,Perú,Posgrado,Masculino,Tiempo Completo,Presencial,15-ago-14,Activo,
ADM-G-1083,Administrativa,Gerencia y Estrategia,Perú,Posgrado,Masculino,Tiempo Completo,Remoto,16-ago-14,Inactivo,19-abr-17
ADM-G-1085,Administrativa,Gerencia y Estrategia,México,Posgrado,Femenino,Medio Tiempo,Remoto,18-ago-14,Inactivo,18-dic-19
ADM-G-1087,Administrativa,Gerencia y Estrategia,México,Posgrado,Masculino,Medio Tiempo,Remoto,19-ago-14,Activo,
ADM-G-1088,Administrativa,Gerencia y Estrategia,México,Posgrado,Masculino,Medio Tiempo,Remoto,20-ago-14,Activo,
ADM-G-1090,Administrativa,Gerencia y Estrategia,México,Posgrado,Masculino,Parcial,Remoto,22-ago-14,Activo,
ADM-G-1093,Administrativa,Gerencia y Estrategia,México,Posgrado,Femenino,Tiempo Completo,Presencial,23-ago-14,Activo,
ADM-G-1099,Administrativa,Gerencia y Estrategia,Perú,Posgrado,Masculino,Tiempo Completo,Presencial,26-ago-14,Inactivo,20-may-17
ADM-G-110,Administrativa,Gerencia y Estrategia,México,Posgrado,Masculino,Tiempo Completo,Remoto,1-ene-13,Inactivo,4-abr-16
ADM-G-1100,Administrativa,Gerencia y Estrategia,México,Posgrado,Femenino,Medio Tiempo,Remoto,26-ago-14,Activo,
ADM-G-1103,Administrativa,Gerencia y Estrategia,México,Posgrado,Femenino,Medio Tiempo,Presencial,27-ago-14,Activo,
ADM-G-1108,Administrativa,Gerencia y Estrategia,Chile,Posgrado,Masculino,Tiempo Completo,Remoto,5-sept-14,Inactivo,24-dic-18
ADM-G-111,Administrativa,Gerencia y Estrategia,México,Posgrado,Masculino,Parcial,Remoto,1-ene-13,Inactivo,20-abr-16
ADM-G-1115,Administrativa,Gerencia y Estrategia,México,Posgrado,Femenino,Tiempo Completo,Remoto,9-sept-14,Inactivo,6-ago-15
ADM-G-1126,Administrativa,Gerencia y Estrategia,México,Posgrado,Masculino,Medio Tiempo,Remoto,25-sept-14,Inactivo,25-oct-17
ADM-G-1129,Administrativa,Gerencia y Estrategia,Perú,Posgrado,Masculino,Tiempo Completo,Presencial,27-sept-14,Activo,
ADM-G-1132,Administrativa,Gerencia y Estrategia,Chile,Posgrado,Femenino,Tiempo Completo,Presencial,28-sept-14,Activo,
ADM-G-114,Administrativa,Gerencia y Estrategia,Uruguay,Posgrado,Masculino,Tiempo Completo,Remoto,1-ene-13,Inactivo,21-may-16
ADM-G-1148,Administrativa,Gerencia y Estrategia,México,Posgrado,Masculino,Medio Tiempo,Remoto,7-oct-14,Activo,
ADM-G-115,Administrativa,Gerencia y Estrategia,Perú,Posgrado,Femenino,Medio Tiempo,Remoto,1-ene-13,Inactivo,16-jun-16
ADM-G-1157,Administrativa,Gerencia y Estrategia,Chile,Grado,Femenino,Tiempo Completo,Remoto,12-oct-14,Inactivo,31-oct-19
ADM-G-1158,Administrativa,Gerencia y Estrategia,México,Posgrado,Masculino,Medio Tiempo,Remoto,13-oct-14,Inactivo,30-jul-15
ADM-G-116,Administrativa,Gerencia y Estrategia,México,Posgrado,Masculino,Medio Tiempo,Remoto,1-ene-13,Inactivo,20-jun-16
ADM-G-1161,Administrativa,Gerencia y Estrategia,México,Posgrado,Masculino,Medio Tiempo,Presencial,15-oct-14,Activo,
ADM-G-1165,Administrativa,Gerencia y Estrategia,Perú,Grado,Masculino,Tiempo Completo,Remoto,16-oct-14,Activo,
ADM-G-1173,Administrativa,Gerencia y Estrategia,Perú,Posgrado,Masculino,Tiempo Completo,Presencial,24-oct-14,Inactivo,24-oct-17
ADM-G-1190,Administrativa,Gerencia y Estrategia,México,Posgrado,Femenino,Medio Tiempo,Presencial,7-nov-14,Activo,
ADM-G-1192,Administrativa,Gerencia y Estrategia,Perú,Posgrado,Femenino,Tiempo Completo,Remoto,11-nov-14,Inactivo,9-dic-16
ADM-G-1193,Administrativa,Gerencia y Estrategia,México,Posgrado,Masculino,Medio Tiempo,Remoto,11-nov-14,Inactivo,23-jun-19
